2023-04-07 08:13:03,751 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-maven-plugin/2.7.11-SNAPSHOT/spring-boot-maven-plugin-2.7.11-20230405.135509-7.pom
2023-04-07 08:13:04,013 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-maven-plugin/2.7.11-SNAPSHOT/spring-boot-maven-plugin-2.7.11-20230405.135509-7.jar
2023-04-07 08:13:04,506 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-maven-plugin/2.7.11-SNAPSHOT/spring-boot-maven-plugin-2.7.11-20230405.135509-7.jar
2023-04-07 08:13:05,549 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.bharath.springcloud:EurekaServer:0.0.1-SNAPSHOT @ E:\STS Test\demo\pom.xml.
2023-04-07 08:13:06,126 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter/2.7.11-SNAPSHOT/maven-metadata.xml
2023-04-07 08:13:06,397 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter/2.7.11-SNAPSHOT/maven-metadata.xml
2023-04-07 08:13:06,639 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter/2.7.11-SNAPSHOT/spring-boot-starter-2.7.11-20230405.135509-7.pom
2023-04-07 08:13:06,898 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter/2.7.11-SNAPSHOT/spring-boot-starter-2.7.11-20230405.135509-7.pom
2023-04-07 08:13:07,135 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/boot/spring-boot/2.7.11-SNAPSHOT/maven-metadata.xml
2023-04-07 08:13:07,402 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot/2.7.11-SNAPSHOT/maven-metadata.xml
2023-04-07 08:13:07,643 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/boot/spring-boot/2.7.11-SNAPSHOT/spring-boot-2.7.11-20230405.135509-7.pom
